word,variation
surgeryplan,0.006653800489272112
janumet,0.006653800489272112
breathpast,0.006653800489272112
pastshe,0.006653800489272112
fracturediagnostic,0.006653800489272112
aphasic,0.006664407821594642
macrophage,0.006665626143860717
companion,0.006671949812342182
checkbook,0.006671949812342182
dmv,0.006671949812342182
enders,0.006671949812342182
forget,0.006671949812342182
fumble,0.006671949812342182
america,0.006671949812342182
explicitly,0.006671949812342182
tax,0.006671949812342182
ibm,0.006671949812342182
munich,0.006671949812342182
tactfully,0.006671949812342182
bilingual,0.006671949812342182
corroborate,0.006671949812342182
pangea,0.006676846985817635
fashioninitially,0.006676846985817635
undertapped,0.006676846985817635
resounded,0.006676846985817635
listhesis,0.006676846985817635
gearshift,0.006676846985817635
listhesed,0.006676846985817635
subq,0.006680954434236701
corkscrew,0.006689519454449208
detector,0.006704098498642272
capsulorrhaphy,0.006715832134073232
in,0.0067255673338586
infrapatellar,0.006736848454638865
msecneedle,0.0067517388000095935
lymphocytosis,0.006754164558237257
deplaned,0.006755977073544749
cooperativespeech,0.006755977073544749
reject,0.006755977073544749
hallucinationssuicidalhomicidal,0.006755977073544749
suspiciousmood,0.006755977073544749
stewardess,0.006755977073544749
rhythmthoughts,0.006755977073544749
mepsychosis,0.006755977073544749
cogentin,0.006755977073544749
proceedthe,0.00675797258741821
vpa,0.006761364643520161
dilatedfixed,0.006761364643520161
disconjugate,0.006761364643520161
unreactive,0.006761364643520161
unremarkablepatient,0.006761364643520161
chestreflexes,0.006761364643520161
decerebrate,0.006761364643520161
tubemotor,0.006761364643520161
abdominalchest,0.006761364643520161
acrylic,0.006761364643520161
thalamushe,0.006761364643520161
intubatedglasgow,0.006761364643520161
startle,0.006761364643520161
responder,0.006761364643520161
bilaterallylaceration,0.006761364643520161
miostat,0.006769164872714338
shuck,0.006770401883521217
startedthe,0.006772042247013589
pumping,0.006772042247013589
cckg,0.006772042247013589
suturesalso,0.006773223221234806
declaudication,0.006773223221234806
hydropneumothorax,0.006773223221234806
nozzle,0.006773223221234806
intracostal,0.006773223221234806
pressuregood,0.006773223221234806
necked,0.006773223221234806
reincised,0.0067768314359201364
modifier,0.0067798428916711825
porusi,0.0067798428916711825
intracranially,0.0067798428916711825
stickiness,0.0067798428916711825
microinstruments,0.0067798428916711825
nurolons,0.0067798428916711825
norian,0.0067798428916711825
prescrubbed,0.0067798428916711825
sprainthere,0.006781830709053331
diaphyseal,0.006781830709053331
fragmentthere,0.006781830709053331
retinacula,0.006781830709053331
presentmild,0.006781830709053331
segond,0.006781830709053331
onlymotor,0.006789186593535159
abdominalpelvic,0.006789186593535159
avon,0.00678924711750086
motionadditional,0.00678924711750086
integument,0.00678924711750086
cedar,0.00679281829749671
stressrest,0.00679281829749671
treadmillthe,0.00679281829749671
unchangedekg,0.00679281829749671
takahashi,0.006797702274747712
stabilizationboth,0.006801801885583299
solutionprocedure,0.006801801885583299
cephazolin,0.006801801885583299
complicationsprocedure,0.006801801885583299
septectomy,0.006801801885583299
stabilizationprocedure,0.006801801885583299
karyotypic,0.006803596561712856
pooled,0.006803596561712856
urothelial,0.006803596561712856
intrapelvic,0.006803596561712856
cytomolecular,0.006803596561712856
ureterorenoscopy,0.006803596561712856
intravesical,0.006803596561712856
ureteralbladder,0.006803596561712856
ureteropyelograms,0.006803596561712856
tamped,0.006804729543963627
kumar,0.006809351525661576
nearest,0.006814661734007285
collapsing,0.00683320323255614
stooped,0.006834463791986608
conditionaxis,0.006836791148173927
hypersomnia,0.006836791148173927
displaying,0.006836791148173927
therapyaxis,0.006836791148173927
league,0.006836791148173927
modafinil,0.006836791148173927
novocain,0.006836791148173927
noonthank,0.006836791148173927
siadh,0.006836791148173927
unknownmini,0.006836791148173927
strained,0.006836791148173927
evert,0.006837058050388244
mercury,0.00683760656381052
woken,0.006842397309385678
marino,0.0068449219859566994
unflexed,0.0068449219859566994
clotest,0.0068449219859566994
translaminar,0.006846616268090261
homeostasis,0.0068496526279482215
dvr,0.0068496526279482215
innovation,0.0068496526279482215
intrathenar,0.0068496526279482215
revascularizations,0.00685003356495016
symbicort,0.00685003356495016
accelerate,0.00685003356495016
dipotassium,0.00685003356495016
endarterectomies,0.00685003356495016
clorazepate,0.00685003356495016
nitrostat,0.00685003356495016
minutesmedications,0.006852292225815379
reminder,0.0068618610978941315
lesioncoronary,0.006863736373158946
calcificatheromatous,0.006863736373158946
lm,0.006863736373158946
remodeling,0.006863736373158946
wellthroughout,0.006865771675039323
masses,0.006865771675039323
bacteriologic,0.006865771675039323
washington,0.006866739883384593
reposit,0.006886294371616062
regionthe,0.006890171267034805
tfts,0.006891269785763985
putamen,0.006891269785763985
reed,0.006897965447121288
rightgen,0.006897965447121288
myxomatous,0.006897965447121288
conversational,0.006897965447121288
marred,0.006897965447121288
abadeedleedlebadle,0.006897965447121288
uttered,0.006897965447121288
putaminal,0.006897965447121288
pltk,0.006897965447121288
gibberish,0.006897965447121288
simplest,0.006897965447121288
aphasiathe,0.006897965447121288
impinge,0.0068979863595013385
hanger,0.0068979863595013385
docked,0.0068979863595013385
pexy,0.0068979863595013385
armband,0.0068979863595013385
undocked,0.0068979863595013385
flanking,0.0068979863595013385
dismembered,0.0068979863595013385
inferiordependent,0.0068979863595013385
anastomose,0.0068979863595013385
ic,0.006906631321624593
socialize,0.006907285012682088
guilt,0.006907285012682088
libidinal,0.006907285012682088
complies,0.006907285012682088
warner,0.006907285012682088
dana,0.006907285012682088
auditor,0.006907285012682088
clouded,0.006907285012682088
evasiveness,0.006907285012682088
eventshe,0.006907285012682088
loneliness,0.006907285012682088
pertaining,0.006907285012682088
educationmr,0.006907285012682088
adulthood,0.006907285012682088
circumstantiality,0.006907285012682088
deafening,0.006907285012682088
precipitate,0.006907285012682088
depersonalization,0.006907285012682088
concreteness,0.006907285012682088
euphoria,0.006907285012682088
concise,0.006907285012682088
retaliated,0.006907285012682088
engineermental,0.006907285012682088
itthere,0.006907285012682088
dwyne,0.006907285012682088
affectionthere,0.006907285012682088
diurnal,0.006907285012682088
borg,0.006907285012682088
irrelevance,0.006907285012682088
rebellious,0.006907285012682088
entitlement,0.006907285012682088
ambivalence,0.006907285012682088
derogatory,0.006907285012682088
empathy,0.006907285012682088
missouri,0.006907285012682088
bitch,0.006907285012682088
preoccupation,0.006907285012682088
intimidation,0.006907285012682088
egocentricity,0.006907285012682088
psychopharmacologic,0.006907285012682088
credibility,0.006907285012682088
controllingness,0.006907285012682088
harassment,0.006907285012682088
ethic,0.006907285012682088
chrysler,0.006907285012682088
reliability,0.006907285012682088
malingering,0.006907285012682088
vigilant,0.006907285012682088
derealizations,0.006907285012682088
gustatory,0.006907285012682088
hopeless,0.006907285012682088
prodromal,0.006910720431416867
overly,0.0069130375325039605
negativeprior,0.0069165926404042045
tincture,0.0069165926404042045
maac,0.006918976152446475
microbladea,0.006918976152446475
positiona,0.006918976152446475
phacoemulsifier,0.006918976152446475
keratotomy,0.006918976152446475
phacoemulsify,0.006918976152446475
strife,0.006922915835111046
nonredirectable,0.006922915835111046
joking,0.006922915835111046
woodland,0.006922915835111046
dot,0.006922915835111046
walling,0.006925402359281022
intactx,0.006925738170546386
tractthe,0.006925738170546386
peritomies,0.006928735602004425
bought,0.006938362244500578
atop,0.006938362244500578
necrosisthere,0.006952795569888473
prelaryngeal,0.006952795569888473
cartilagesthere,0.006952795569888473
findingborderline,0.006952795569888473
paraglottic,0.006952795569888473
adenopathybilateral,0.006952795569888473
rosenmuller,0.006952795569888473
findingthere,0.006952795569888473
diseasethere,0.006952795569888473
ithere,0.006952795569888473
foldslobulated,0.006952795569888473
nodethere,0.006952795569888473
nodemeasures,0.006952795569888473
spacethere,0.006952795569888473
centerthere,0.006952795569888473
coursing,0.00695493176134275
seizuresthank,0.006956166139784888
neoformans,0.006956840949939523
timesday,0.006956840949939523
crytococcus,0.006956840949939523
onsetat,0.006956840949939523
amphotericin,0.006956840949939523
cooperatively,0.006956840949939523
granulocytes,0.006956840949939523
prepontine,0.006956840949939523
meninges,0.006956840949939523
magendie,0.006956840949939523
consistantly,0.006956840949939523
apraxicgen,0.006956840949939523
printing,0.006956840949939523
india,0.006956840949939523
newpaper,0.006956840949939523
toxoplasma,0.006956840949939523
inflammed,0.006956840949939523
grad,0.006956840949939523
directiongait,0.006956840949939523
carved,0.006964174468828992
dorsolaterally,0.006969444550125791
allergieshis,0.0069735242158218145
holden,0.0069735242158218145
lansoprazole,0.0069735242158218145
intractableinoperable,0.0069735242158218145
envision,0.0069735242158218145
nondihydropyridine,0.0069735242158218145
plethora,0.0069735242158218145
piperacillintazobactam,0.0069735242158218145
scenario,0.0069735242158218145
engulfed,0.0069735242158218145
parcel,0.0069735242158218145
corridor,0.0069735242158218145
notion,0.0069735242158218145
greenfield,0.0069735242158218145
smokeless,0.0069735242158218145
nonprogression,0.0069735242158218145
lungs,0.006978079110451225
uvulopalatopharyngoplasty,0.006979707892867553
surgeryshe,0.006982161464462225
primrose,0.006982161464462225
symmetricallycranial,0.006982161464462225
hypaque,0.006982161464462225
zinging,0.006982161464462225
coenzyme,0.006982161464462225
quercetin,0.006982161464462225
emgat,0.006982161464462225
policosanol,0.006982161464462225
flax,0.006982161464462225
holy,0.006982161464462225
ester,0.006982161464462225
patrickfaber,0.006982161464462225
precontoured,0.006987303370306865
magerl,0.006987303370306865
decorticating,0.006987303370306865
signifying,0.006991616010345879
hep,0.006991616010345879
predialysis,0.006991616010345879
chronology,0.006992725238013254
honeymoon,0.006992725238013254
deformans,0.006992725238013254
abnormalin,0.006992725238013254
agohe,0.006992725238013254
perceives,0.006992725238013254
recollecting,0.006992725238013254
hyperckemia,0.006992725238013254
cbg,0.0069935946180268
hexabrix,0.006993836322955378
moveable,0.006993836322955378
buttress,0.006994217722161636
ivor,0.006999692824954721
monocrylnext,0.006999692824954721
lewis,0.006999692824954721
tabularized,0.006999692824954721
witzel,0.006999692824954721
lateralize,0.007004702026506141
diseaserecommendations,0.0070070501925448584
rememberphysical,0.0070070501925448584
carediscussed,0.0070070501925448584
moc,0.0070070501925448584
epithelioid,0.0070070501925448584
delaying,0.0070070501925448584
triumph,0.0070070501925448584
cdx,0.0070070501925448584
ceathe,0.0070070501925448584
monoclonal,0.0070070501925448584
calretinin,0.0070070501925448584
congestionassessment,0.0070070501925448584
attentionmultilingual,0.007008050826829299
wasiselected,0.007008050826829299
joke,0.007008050826829299
syncopebrief,0.007008050826829299
interviewcognistatmattis,0.007008050826829299
sorting,0.007008050826829299
testthe,0.007008050826829299
spazzing,0.007008050826829299
testrey,0.007008050826829299
testcolor,0.007008050826829299
wcststroop,0.007008050826829299
deli,0.007008050826829299
kaplan,0.007008050826829299
pegboardpurdue,0.007008050826829299
iiicalifornia,0.007008050826829299
vmithe,0.007008050826829299
figurewechsler,0.007008050826829299
gallon,0.007008050826829299
themat,0.007008050826829299
daniel,0.007008050826829299
understandingthe,0.007008050826829299
honor,0.007008050826829299
subdued,0.007008050826829299
orientationgrooved,0.007008050826829299
perceptionjudgment,0.007008050826829299
towerwisconsin,0.007008050826829299
scalewechsler,0.007008050826829299
trail,0.007008050826829299
trailstrails,0.007008050826829299
wms,0.007008050826829299
btest,0.007008050826829299
plasmathe,0.007008050826829299
dkefs,0.007008050826829299
refrigerator,0.007008050826829299
pegboardfinger,0.007008050826829299
coordinationthe,0.007008050826829299
midtrachea,0.007010588665717333
transilluminating,0.007020326089877163
exaggeration,0.007029812310827008
barany,0.007029812310827008
amplify,0.007029812310827008
djdrheumatoid,0.007029812310827008
vestibuloocular,0.007029812310827008
cogent,0.007029812310827008
compounded,0.007029812310827008
antivertwe,0.007029812310827008
positionally,0.007029812310827008
apl,0.007030428746839221
wellde,0.007030428746839221
damagethe,0.007030428746839221
thinness,0.007036775440790001
pyeloscopy,0.0070412430958763945
obstructingupon,0.0070412430958763945
prolongation,0.0070452657958703195
electrosurgical,0.007047953003258316
trabeculated,0.007047953003258316
resectoscopic,0.007047953003258316
duramorph,0.007048251449458144
peritonized,0.007051926508173152
drying,0.007060155460290406
tono,0.007060155460290406
wellpostoperative,0.007060155460290406
outcomeresult,0.007060155460290406
normalattention,0.007060155460290406
errant,0.007060155460290406
superomedially,0.007060155460290406
fibroticslowly,0.007062380005780337
tuberculum,0.007062380005780337
featuresslowly,0.007062380005780337
mandatory,0.007062380005780337
polypropylene,0.007062380005780337
layersi,0.007062380005780337
nostrilthe,0.007062380005780337
bleedingattention,0.007062380005780337
sphenoidthere,0.007062380005780337
hypophysectomy,0.007062380005780337
afford,0.007062380005780337
